chr	probe_start	probe_end	TargetID	DesignName	side	gene_name
chr5	137673381	137673501	CDC25C:137674044:NM_001287583_refseq	Design4_Design5	L	CDC25C
chr5	137674350	137674470	CDC25C:137674044:NM_001287583_refseq	Design4_Design5	R	CDC25C
chr5	137686893	137687013	KDM3B:137688284:NM_016604_refseq	Design4_Design5	L	KDM3B
chr5	137688299	137688419	KDM3B:137688284:NM_016604_refseq	Design4_Design5	R	KDM3B
chr5	137726878	137726998	RF2380923_Exon_L1:137727036:RF2380923_Exon_L1_exon_negctrl	Design4_Design5	L	RF2380923_Exon_L1
chr5	137727836	137727956	RF2380923_Exon_L1:137727036:RF2380923_Exon_L1_exon_negctrl	Design4_Design5	R	RF2380923_Exon_L1
chr5	137774137	137774257	REEP2:137774689:NM_001271803_refseq	Design4_Design5	L	REEP2
chr5	137775165	137775285	REEP2:137774689:NM_001271803_refseq	Design4_Design5	R	REEP2
chr5	137800768	137800888	EGR1:137801180:NM_001964_refseq	Design4_Design5	L	EGR1
chr5	137801378	137801498	EGR1:137801180:NM_001964_refseq	Design4_Design5	R	EGR1
chr5	137876994	137877114	ETF1:137877400:NM_001282185_refseq	Design4_Design5	L	ETF1
chr5	137878176	137878296	ETF1:137877400:NM_001282185_refseq	Design4_Design5	R	ETF1
chr5	137910706	137910826	HSPA9:137911318:NM_004134_refseq	Design4_Design5	L	HSPA9
chr5	138210812	138210932	LRRTM2:138211057:NM_015564_refseq	Design4_Design5	L	LRRTM2
chr5	138211245	138211365	CTNNA1:138210918:NM_001290312_refseq__LRRTM2:138211057:NM_015564_refseq	Design4_Design5	R	CTNNA1
chr5	138533598	138533718	SIL1:138534065:NM_001037633_refseq	Design4_Design5	L	SIL1
chr5	138535939	138536059	SIL1:138534065:NM_001037633_refseq	Design4_Design5	R	SIL1
chr5	138609315	138609435	MATR3:138609440:NM_001194954_refseq__SNHG4:138609440:NR_003141_refseq	Design4_Design5	L	MATR3
chr5	138609847	138609967	MATR3:138609440:NM_001194954_refseq__SNHG4:138609440:NR_003141_refseq	Design4_Design5	R	MATR3
chr5	138629539	138629659	MATR3:138629332:NM_001194955_refseq	Design4_Design5	R	MATR3
chr5	138677068	138677188	PAIP2:138677520:NM_001033112_refseq	Design4_Design5	L	PAIP2
chr5	138677791	138677911	PAIP2:138677520:NM_001033112_refseq	Design4_Design5	R	PAIP2
chr5	138718652	138718772	SLC23A1:138719039:NM_005847_refseq	Design4_Design5	L	SLC23A1
chr5	138720294	138720414	SLC23A1:138719039:NM_005847_refseq	Design4_Design5	R	SLC23A1
chr5	138725274	138725394	MZB1:138725605:NM_016459_refseq	Design4_Design5	L	MZB1
chr5	138730731	138730851	PROB1:138730885:NM_001161546_refseq	Design4_Design5	L	PROB1
chr5	138731230	138731350	PROB1:138730885:NM_001161546_refseq	Design4_Design5	R	PROB1
chr5	138738266	138738386	SPATA24:138739776:NM_194296_refseq	Design4_Design5	L	SPATA24
chr5	138740178	138740298	SPATA24:138739776:NM_194296_refseq	Design4_Design5	R	SPATA24
chr5	138775043	138775163	DNAJC18:138775214:NM_152686_refseq	Design4_Design5	L	DNAJC18
chr5	138842053	138842173	ECSCR:138842328:NM_001077693_refseq	Design4_Design5	L	ECSCR
chr5	138842611	138842731	ECSCR:138842328:NM_001077693_refseq	Design4_Design5	R	ECSCR
chr5	138862176	138862296	TMEM173:138862375:NM_001301738_refseq	Design4_Design5	L	TMEM173
chr5	138940610	138940730	UBE2D2:138940750:NM_003339_refseq	Design4_Design5	L	UBE2D2
chr5	138940979	138941099	UBE2D2:138940750:NM_003339_refseq	Design4_Design5	R	UBE2D2
chr5	139026803	139026923	CXXC5:139028300:NM_016463_refseq	Design4_Design5	L	CXXC5
chr5	139028585	139028705	CXXC5:139028300:NM_016463_refseq	Design4_Design5	R	CXXC5
chr5	139174381	139174501	PSD2:139175405:NM_032289_refseq	Design4_Design5	L	PSD2
chr5	139175853	139175973	PSD2:139175405:NM_032289_refseq	Design4_Design5	R	PSD2
chr5	139422114	139422234	NRG2:139422884:NM_001184935_refseq	Design4_Design5	L	NRG2
chr5	139423362	139423482	NRG2:139422884:NM_001184935_refseq	Design4_Design5	R	NRG2
chr5	139487441	139487561	LINC01024:139487597:NR_102739_refseq	Design4_Design5	L	LINC01024
chr5	139487933	139488053	LINC01024:139487597:NR_102739_refseq	Design4_Design5	R	LINC01024
chr5	139492852	139492972	PURA:139493707:NM_005859_refseq	Design4_Design5	L	PURA
chr5	139494121	139494241	PURA:139493707:NM_005859_refseq	Design4_Design5	R	PURA
chr5	139504799	139504919	IGIP:139505520:NM_001007189_refseq	Design4_Design5	L	IGIP
chr5	139505813	139505933	IGIP:139505520:NM_001007189_refseq	Design4_Design5	R	IGIP
chr5	139553699	139553819	CYSTM1:139554652:NM_032412_refseq	Design4_Design5	L	CYSTM1
chr5	139554800	139554920	CYSTM1:139554652:NM_032412_refseq	Design4_Design5	R	CYSTM1
chr5	139681909	139682029	PFDN1:139682689:NM_002622_refseq	Design4_Design5	L	PFDN1
chr5	139682878	139682998	PFDN1:139682689:NM_002622_refseq	Design4_Design5	R	PFDN1
chr5	139725836	139725956	HBEGF:139726188:NM_001945_refseq	Design4_Design5	L	HBEGF
chr5	139739536	139739656	SLC4A9:139739786:NM_001258426_refseq	Design4_Design5	L	SLC4A9
chr5	139739963	139740083	SLC4A9:139739786:NM_001258426_refseq	Design4_Design5	R	SLC4A9
chr5	139781028	139781148	ANKHD1:139781398:NM_001197030_refseq__ANKHD1-EIF4EBP3:139781398:NM_020690_refseq	Design4_Design5	L	ANKHD1
chr5	139781500	139781620	ANKHD1:139781398:NM_001197030_refseq__ANKHD1-EIF4EBP3:139781398:NM_020690_refseq	Design4_Design5	R	ANKHD1
chr5	139926374	139926494	EIF4EBP3:139927250:NM_003732_refseq	Design4_Design5	L	EIF4EBP3
chr5	139927741	139927861	EIF4EBP3:139927250:NM_003732_refseq	Design4_Design5	R	EIF4EBP3
chr5	139936739	139936859	SRA1:139937678:NM_001035235_refseq	Design4_Design5	L	SRA1
chr5	139937934	139938054	SRA1:139937678:NM_001035235_refseq	Design4_Design5	R	SRA1
chr5	139943494	139943614	MIR6831:139943336:NR_106889_refseq	Design4_Design5	R	MIR6831
chr5	139943610	139943730	SLC35A4:139944149:NM_080670_refseq	Design4_Design5	L	SLC35A4
chr5	140013053	140013173	CD14:140013286:NM_000591_refseq	Design4_Design5	L	CD14
chr5	140018677	140018797	TMCO6:140019011:NM_001300980_refseq	Design4_Design5	L	TMCO6
chr5	140019301	140019421	TMCO6:140019011:NM_001300980_refseq	Design4_Design5	R	TMCO6
chr5	140026710	140026830	IK:140027383:NM_006083_refseq__MIR3655:140027428:NR_037428_refseq__NDUFA2:140027370:NM_001185012_refseq	Design4_Design5	L	IK
chr5	140028152	140028272	IK:140027383:NM_006083_refseq__MIR3655:140027428:NR_037428_refseq__NDUFA2:140027370:NM_001185012_refseq	Design4_Design5	R	IK
chr5	140044095	140044215	WDR55:140044383:NM_017706_refseq	Design4_Design5	L	WDR55
chr5	140044461	140044581	WDR55:140044383:NM_017706_refseq	Design4_Design5	R	WDR55
chr5	140053002	140053122	DND1:140053171:NM_194249_refseq	Design4_Design5	L	DND1
chr5	140053985	140054105	DND1:140053171:NM_194249_refseq	Design4_Design5	R	DND1
chr5	140070526	140070646	HARS2:140071010:NM_001278731_refseq	Design4_Design5	L	HARS2
chr5	140071889	140072009	HARS:140071312:NM_001258040_refseq	Design4_Design5	R	HARS
chr5	140078766	140078886	ZMAT2:140080031:NM_144723_refseq	Design4_Design5	L	ZMAT2
chr5	140080053	140080173	ZMAT2:140080031:NM_144723_refseq	Design4_Design5	R	ZMAT2
chr5	140090522	140090642	VTRNA1-1:140090860:NR_026703_refseq	Design4_Design5	L	VTRNA1-1
chr5	140098178	140098298	VTRNA1-2:140098510:NR_026704_refseq	Design4_Design5	L	VTRNA1-2
chr5	140105409	140105529	VTRNA1-3:140105743:NR_026705_refseq	Design4_Design5	L	VTRNA1-3
chr5	140165474	140165594	PCDHA1:140165720:NM_018900_refseq	Design4_Design5	L	PCDHA1
chr5	140165795	140165915	PCDHA1:140165720:NM_018900_refseq	Design4_Design5	R	PCDHA1
chr5	140173363	140173483	PCDHA2:140174443:NM_018905_refseq	Design4_Design5	L	PCDHA2
chr5	140175318	140175438	PCDHA2:140174443:NM_018905_refseq	Design4_Design5	R	PCDHA2
chr5	140179684	140179804	PCDHA3:140180782:NM_018906_refseq	Design4_Design5	L	PCDHA3
chr5	140181352	140181472	PCDHA3:140180782:NM_018906_refseq	Design4_Design5	R	PCDHA3
chr5	140186114	140186234	PCDHA4:140186658:NM_018907_refseq	Design4_Design5	L	PCDHA4
chr5	140187541	140187661	PCDHA4:140186658:NM_018907_refseq	Design4_Design5	R	PCDHA4
chr5	140199785	140199905	PCDHA5:140201360:NM_018908_refseq	Design4_Design5	L	PCDHA5
chr5	140201927	140202047	PCDHA5:140201360:NM_018908_refseq	Design4_Design5	R	PCDHA5
chr5	140207327	140207447	PCDHA6:140207506:NM_018909_refseq	Design4_Design5	L	PCDHA6
chr5	140207524	140207644	PCDHA6:140207506:NM_018909_refseq	Design4_Design5	R	PCDHA6
chr5	140213473	140213593	PCDHA7:140213968:NM_018910_refseq	Design4_Design5	L	PCDHA7
chr5	140214068	140214188	PCDHA7:140213968:NM_018910_refseq	Design4_Design5	R	PCDHA7
chr5	140221591	140221711	PCDHA8:140220906:NM_018911_refseq	Design4_Design5	R	PCDHA8
chr5	140226727	140226847	PCDHA9:140227356:NM_014005_refseq	Design4_Design5	L	PCDHA9
chr5	140227651	140227771	PCDHA9:140227356:NM_014005_refseq	Design4_Design5	R	PCDHA9
chr5	140235288	140235408	PCDHA10:140235467:NM_018901_refseq	Design4_Design5	L	PCDHA10
chr5	140236114	140236234	PCDHA10:140235467:NM_018901_refseq	Design4_Design5	R	PCDHA10
chr5	140246827	140246947	PCDHA11:140247097:NM_018902_refseq	Design4_Design5	L	PCDHA11
chr5	140247703	140247823	PCDHA11:140247097:NM_018902_refseq	Design4_Design5	R	PCDHA11
chr5	140254727	140254847	PCDHA12:140254886:NM_018903_refseq	Design4_Design5	L	PCDHA12
chr5	140254893	140255013	PCDHA12:140254886:NM_018903_refseq	Design4_Design5	R	PCDHA12
chr5	140261366	140261486	PCDHA13:140261853:NM_018904_refseq	Design4_Design5	L	PCDHA13
chr5	140262253	140262373	PCDHA13:140261853:NM_018904_refseq	Design4_Design5	R	PCDHA13
chr5	140306016	140306136	PCDHAC1:140306301:NM_018898_refseq	Design4_Design5	L	PCDHAC1
chr5	140306565	140306685	PCDHAC1:140306301:NM_018898_refseq	Design4_Design5	R	PCDHAC1
chr5	140345481	140345601	PCDHAC2:140345746:NM_018899_refseq	Design4_Design5	L	PCDHAC2
chr5	140345792	140345912	PCDHAC2:140345746:NM_018899_refseq	Design4_Design5	R	PCDHAC2
chr5	140430583	140430703	PCDHB1:140430960:NM_013340_refseq	Design4_Design5	L	PCDHB1
chr5	140430982	140431102	PCDHB1:140430960:NM_013340_refseq	Design4_Design5	R	PCDHB1
chr5	140473875	140473995	PCDHB2:140474190:NM_018936_refseq	Design4_Design5	L	PCDHB2
chr5	140474645	140474765	PCDHB2:140474190:NM_018936_refseq	Design4_Design5	R	PCDHB2
chr5	140479558	140479678	PCDHB3:140479825:NM_018937_refseq	Design4_Design5	L	PCDHB3
chr5	140479935	140480055	PCDHB3:140479825:NM_018937_refseq	Design4_Design5	R	PCDHB3
chr5	140500410	140500530	PCDHB4:140501331:NM_018938_refseq	Design4_Design5	L	PCDHB4
chr5	140501611	140501731	PCDHB4:140501331:NM_018938_refseq	Design4_Design5	R	PCDHB4
chr5	140514494	140514614	PCDHB5:140514787:NM_015669_refseq	Design4_Design5	L	PCDHB5
chr5	140514816	140514936	PCDHB5:140514787:NM_015669_refseq	Design4_Design5	R	PCDHB5
chr5	140528886	140529006	PCDHB6:140529602:NM_001303145_refseq	Design4_Design5	L	PCDHB6
chr5	140529950	140530070	PCDHB6:140529602:NM_001303145_refseq	Design4_Design5	R	PCDHB6
chr5	140535613	140535733	PCDHB17P:140535579:NR_001280_refseq	Design4_Design5	R	PCDHB17P
chr5	140551465	140551585	PCDHB7:140552201:NM_018940_refseq	Design4_Design5	L	PCDHB7
chr5	140552287	140552407	PCDHB7:140552201:NM_018940_refseq	Design4_Design5	R	PCDHB7
chr5	140557781	140557901	PCDHB8:140557370:NM_019120_refseq	Design4_Design5	R	PCDHB8
chr5	140558779	140558899	PCDHB16:140561264:NM_020957_refseq	Design4_Design5	L	PCDHB16
chr5	140566327	140566447	PCDHB9:140566700:NM_019119_refseq	Design4_Design5	L	PCDHB9
chr5	140566900	140567020	PCDHB9:140566700:NM_019119_refseq	Design4_Design5	R	PCDHB9
chr5	140571555	140571675	PCDHB10:140571951:NM_018930_refseq	Design4_Design5	L	PCDHB10
chr5	140572133	140572253	PCDHB10:140571951:NM_018930_refseq	Design4_Design5	R	PCDHB10
chr5	140579612	140579732	PCDHB11:140579347:NM_018931_refseq	Design4_Design5	R	PCDHB11
chr5	140587957	140588077	PCDHB12:140588290:NM_018932_refseq	Design4_Design5	L	PCDHB12
chr5	140588744	140588864	PCDHB12:140588290:NM_018932_refseq	Design4_Design5	R	PCDHB12
chr5	140593173	140593293	PCDHB13:140593490:NM_018933_refseq	Design4_Design5	L	PCDHB13
chr5	140593861	140593981	PCDHB13:140593490:NM_018933_refseq	Design4_Design5	R	PCDHB13
chr5	140602389	140602509	PCDHB14:140601897:NM_018934_refseq	Design4_Design5	R	PCDHB14
chr5	140613617	140613737	PCDHB18P:140613904:NR_001281_refseq	Design4_Design5	L	PCDHB18P
chr5	140614238	140614358	PCDHB18P:140613904:NR_001281_refseq	Design4_Design5	R	PCDHB18P
chr5	140619364	140619484	PCDHB19P:140619688:NR_001282_refseq	Design4_Design5	L	PCDHB19P
chr5	140624948	140625068	PCDHB15:140624916:NM_018935_refseq	Design4_Design5	R	PCDHB15
chr5	140683112	140683232	SLC25A2:140683630:NM_031947_refseq	Design4_Design5	L	SLC25A2
chr5	140700216	140700336	rs10875595:140700489:rs10875595_All_Ast_gwas__TAF7:140700351:NM_005642_refseq	Design4_Design5	L	rs10875595
chr5	140700488	140700608	TAF7:140700351:NM_005642_refseq	Design4_Design5	R	TAF7
chr5	140708239	140708359	PCDHGA1:140710251:NM_018912_refseq	Design4_Design5	L	PCDHGA1
chr5	140710386	140710506	PCDHGA1:140710251:NM_018912_refseq	Design4_Design5	R	PCDHGA1
chr5	140718155	140718275	PCDHGA2:140718326:NM_018915_refseq	Design4_Design5	L	PCDHGA2
chr5	140718535	140718655	PCDHGA2:140718326:NM_018915_refseq	Design4_Design5	R	PCDHGA2
chr5	140723445	140723565	PCDHGA3:140723600:NM_018916_refseq	Design4_Design5	L	PCDHGA3
chr5	140723777	140723897	PCDHGA3:140723600:NM_018916_refseq	Design4_Design5	R	PCDHGA3
chr5	140729861	140729981	PCDHGB1:140729827:NM_018922_refseq	Design4_Design5	R	PCDHGB1
chr5	140737901	140738021	PCDHGB2:140739702:NM_018923_refseq	Design4_Design5	L	PCDHGB2
chr5	140744582	140744702	PCDHGA5:140743897:NM_018918_refseq	Design4_Design5	R	PCDHGA5
chr5	140748267	140748387	PCDHGB3:140749830:NM_018924_refseq	Design4_Design5	L	PCDHGB3
chr5	140753684	140753804	PCDHGA6:140753650:NM_018919_refseq	Design4_Design5	R	PCDHGA6
chr5	140761184	140761304	PCDHGA7:140762305:NM_018920_refseq	Design4_Design5	L	PCDHGA7
chr5	140762317	140762437	PCDHGA7:140762305:NM_018920_refseq	Design4_Design5	R	PCDHGA7
chr5	140767233	140767353	PCDHGB4:140767451:NM_003736_refseq	Design4_Design5	L	PCDHGB4
chr5	140767700	140767820	PCDHGB4:140767451:NM_003736_refseq	Design4_Design5	R	PCDHGB4
chr5	140777943	140778063	PCDHGB5:140777694:NM_018925_refseq	Design4_Design5	R	PCDHGB5
chr5	140782303	140782423	PCDHGA9:140782519:NM_018921_refseq	Design4_Design5	L	PCDHGA9
chr5	140787543	140787663	PCDHGB6:140787769:NM_018926_refseq	Design4_Design5	L	PCDHGB6
chr5	140788127	140788247	PCDHGB6:140787769:NM_018926_refseq	Design4_Design5	R	PCDHGB6
chr5	140796322	140796442	PCDHGB7:140797213:NM_018927_refseq	Design4_Design5	L	PCDHGB7
chr5	140797784	140797904	PCDHGB7:140797213:NM_018927_refseq	Design4_Design5	R	PCDHGB7
chr5	140809708	140809828	PCDHGA12:140810157:NM_003735_refseq	Design4_Design5	L	PCDHGA12
chr5	140810684	140810804	PCDHGA12:140810157:NM_003735_refseq	Design4_Design5	R	PCDHGA12
chr5	140855206	140855326	PCDHGC3:140855568:NM_002588_refseq	Design4_Design5	L	PCDHGC3
chr5	140855674	140855794	PCDHGC3:140855568:NM_002588_refseq	Design4_Design5	R	PCDHGC3
chr5	140864052	140864172	PCDHGC4:140864740:NM_018928_refseq	Design4_Design5	L	PCDHGC4
chr5	140868841	140868961	PCDHGC5:140868807:NM_018929_refseq	Design4_Design5	R	PCDHGC5
chr5	140997242	140997362	DIAPH1:140998622:NM_001079812_refseq	Design4_Design5	L	DIAPH1
chr5	141016114	141016234	HDAC3:141016423:NM_003883_refseq__RELL2:141016516:NM_001130029_refseq	Design4_Design5	L	HDAC3
chr5	141016524	141016644	HDAC3:141016423:NM_003883_refseq__RELL2:141016516:NM_001130029_refseq	Design4_Design5	R	HDAC3
chr5	141030602	141030722	FCHSD1:141030986:NM_033449_refseq	Design4_Design5	L	FCHSD1
chr5	141031165	141031285	FCHSD1:141030986:NM_033449_refseq	Design4_Design5	R	FCHSD1
chr5	141061228	141061348	ARAP3:141061800:NM_022481_refseq	Design4_Design5	L	ARAP3
chr5	141245324	141245444	PCDH1:141245767:NM_001278615_refseq	Design4_Design5	L	PCDH1
chr5	141246545	141246665	PCDH1:141245767:NM_001278615_refseq	Design4_Design5	R	PCDH1
chr5	141256242	141256362	PCDH1:141257975:NM_002587_refseq	Design4_Design5	L	PCDH1
chr5	141258312	141258432	PCDH1:141257975:NM_002587_refseq	Design4_Design5	R	PCDH1
chr5	141303506	141303626	KIAA0141:141303384:NM_001142603_refseq	Design4_Design5	R	KIAA0141
chr5	141338505	141338625	PCDH12:141338627:NM_016580_refseq	Design4_Design5	L	PCDH12
chr5	141338927	141339047	PCDH12:141338627:NM_016580_refseq	Design4_Design5	R	PCDH12
chr5	141348525	141348645	RNF14:141346401:NM_001201365_refseq__RNF14:141348450:NM_004290_refseq	Design4_Design5	R	RNF14
chr5	141392433	141392553	GNPDA1:141392620:NM_005471_refseq	Design4_Design5	L	GNPDA1
chr5	141392969	141393089	GNPDA1:141392620:NM_005471_refseq	Design4_Design5	R	GNPDA1
chr5	141445580	141445700	rs6867913:141445980:rs6867913_Ast_gwas	Design4_Design5	L	rs6867913
chr5	141447685	141447805	rs6867913:141445980:rs6867913_Ast_gwas	Design4_Design5	R	rs6867913
chr5	141487964	141488084	NDFIP1:141488323:NM_030571_refseq	Design4_Design5	L	NDFIP1
chr5	141488788	141488908	NDFIP1:141488323:NM_030571_refseq	Design4_Design5	R	NDFIP1
chr5	141704382	141704502	SPRY4:141704620:NM_001127496_refseq	Design4_Design5	L	SPRY4
chr5	141704625	141704745	SPRY4:141704620:NM_001127496_refseq	Design4_Design5	R	SPRY4
chr5	141863889	141864009	rs17577085:141863604:rs17577085_Coronary_heart_disease_gwas	Design4_Design5	R	rs17577085
chr5	141993572	141993692	FGF1:141993726:NM_033137_refseq	Design4_Design5	L	FGF1
chr5	141994286	141994406	FGF1:141993726:NM_033137_refseq	Design4_Design5	R	FGF1
chr5	142000703	142000823	FGF1:142000920:NM_001144892_refseq	Design4_Design5	L	FGF1
chr5	142002016	142002136	FGF1:142000920:NM_001144892_refseq	Design4_Design5	R	FGF1
chr5	142017343	142017463	rs152528:142017860:rs152528_Cardiac_hypertrophy_gwas	Design4_Design5	L	rs152528
chr5	142022391	142022511	FGF1:142023866:NM_001257210_refseq	Design4_Design5	L	FGF1
chr5	142024454	142024574	FGF1:142023866:NM_001257210_refseq	Design4_Design5	R	FGF1
chr5	142065499	142065619	FGF1:142066060:NM_000800_refseq	Design4_Design5	L	FGF1
chr5	142066457	142066577	FGF1:142066060:NM_000800_refseq	Design4_Design5	R	FGF1
chr5	142077507	142077627	FGF1:142077635:NM_001144934_refseq	Design4_Design5	L	FGF1
chr5	142077764	142077884	FGF1:142077635:NM_001144934_refseq	Design4_Design5	R	FGF1
chr5	142091932	142092052	rs72796634:142093232:rs72796634_HepG2_C_gwas	Design4_Design5	L	rs72796634
chr5	142150822	142150942	rs10042074:142150942:rs10042074_GM12878_C_gwas	Design4_Design5	L	rs10042074
chr5	142152417	142152537	rs10042074:142150942:rs10042074_GM12878_C_gwas	Design4_Design5	R	rs10042074
chr5	142247116	142247236	ARHGAP26-AS1:142248475:NR_046680_refseq	Design4_Design5	L	ARHGAP26-AS1
chr5	142249227	142249347	ARHGAP26-AS1:142248475:NR_046680_refseq	Design4_Design5	R	ARHGAP26-AS1
chr5	142381623	142381743	rs72799090:142382100:rs72799090_GM12878_R_gwas	Design4_Design5	L	rs72799090
chr5	142382391	142382511	rs72799090:142382100:rs72799090_GM12878_R_gwas	Design4_Design5	R	rs72799090
chr5	142571779	142571899	ARHGAP26-IT1:142572064:NR_046816_refseq	Design4_Design5	L	ARHGAP26-IT1
chr5	142781742	142781862	NR3C1:142784045:NM_000176_refseq	Design4_Design5	L	NR3C1
chr5	142784934	142785054	NR3C1:142784045:NM_000176_refseq	Design4_Design5	R	NR3C1
chr5	142814895	142815015	NR3C1:142815077:NM_001018074_refseq	Design4_Design5	L	NR3C1
chr5	142815121	142815241	NR3C1:142815077:NM_001018074_refseq	Design4_Design5	R	NR3C1
chr5	142934723	142934843	RF2395005_Intergen_L1:142936720:RF2395005_Intergen_L1_intergenic_negctrls	Design4_Design5	L	RF2395005_Intergen_L1
chr5	143057489	143057609	MIR5197:143059424:NR_049829_refseq	Design4_Design5	L	MIR5197
chr5	143192104	143192224	HMHB1:143191725:NM_021182_refseq	Design4_Design5	R	HMHB1
chr5	143549458	143549578	KCTD16:143550436:NM_020768_refseq__YIPF5:143550278:NM_001024947_refseq	Design4_Design5	L	KCTD16
chr5	143550855	143550975	KCTD16:143550436:NM_020768_refseq__YIPF5:143550278:NM_001024947_refseq	Design4_Design5	R	KCTD16
chr5	144495452	144495572	RF2398695_Intergen_L1:144496281:RF2398695_Intergen_L1_intergenic_negctrls	Design4_Design5	L	RF2398695_Intergen_L1
chr5	144496863	144496983	RF2398695_Intergen_L1:144496281:RF2398695_Intergen_L1_intergenic_negctrls	Design4_Design5	R	RF2398695_Intergen_L1
chr5	145184781	145184901	RF2400323_Intron_L1:145186337:RF2400323_Intron_L1_intron_negctrls	Design4_Design5	L	RF2400323_Intron_L1
chr5	145212896	145213016	PRELID2:145214932:NM_138492_refseq	Design4_Design5	L	PRELID2
chr5	145252276	145252396	GRXCR2:145252531:NM_001080516_refseq	Design4_Design5	L	GRXCR2
chr5	145252753	145252873	GRXCR2:145252531:NM_001080516_refseq	Design4_Design5	R	GRXCR2
chr5	145317082	145317202	SH3RF2:145316125:NM_152550_refseq	Design4_Design5	R	SH3RF2
chr5	145482504	145482624	PLAC8L1:145483946:NM_001029869_refseq	Design4_Design5	L	PLAC8L1
chr5	145485589	145485709	PLAC8L1:145483946:NM_001029869_refseq	Design4_Design5	R	PLAC8L1
chr5	145560100	145560220	LARS:145562294:NM_020117_refseq	Design4_Design5	L	LARS
chr5	145583801	145583921	RBM27:145583162:NM_018989_refseq	Design4_Design5	R	RBM27
chr5	145717194	145717314	POU4F3:145718586:NM_002700_refseq	Design4_Design5	L	POU4F3
chr5	145718840	145718960	POU4F3:145718586:NM_002700_refseq	Design4_Design5	R	POU4F3
chr5	145826229	145826349	TCERG1:145826872:NM_001040006_refseq	Design4_Design5	L	TCERG1
