name2	name	chrom	strand	txStart	txEnd	probe_id	THP1_nLPS	THP1_wLPS	pval
ZNF583	NM_001159861	chr19	+	56915717	56936400	NM_001159861_refseq	0	0	1
ZNF583	NM_152478	chr19	+	56915693	56936400	NM_152478_refseq	6.158466	1.8874105	0.100270813
ZNF584	NM_173548	chr19	+	58920062	58929692	NM_173548_refseq	0	0	1
ZNF585A	NM_001288800	chr19	-	37638339	37663643	NM_001288800_refseq	0	0	1
ZNF585A	NM_152655	chr19	-	37638339	37663643	NM_152655_refseq	2.1831545	0.410395	0.100244933
ZNF585A	NM_199126	chr19	-	37638339	37663338	NM_199126_refseq	0	0	1
ZNF585A	NR_110152	chr19	-	37656283	37663643	NR_110152_refseq	0	0	1
ZNF585B	NM_152279	chr19	-	37672480	37701451	NM_152279_refseq	22.569732	13.4782395	0.263347073
ZNF586	NM_001077426	chr19	+	58281019	58291984	NM_001077426_refseq	0	0	1
ZNF586	NM_001204814	chr19	+	58281019	58291984	NM_001204814_refseq	2.9657565	3.4677905	0.86962871
ZNF586	NM_017652	chr19	+	58281019	58291984	NM_017652_refseq	0	0	1
ZNF587	NM_001204817	chr19	+	58361180	58376491	NM_001204817_refseq	0	0	1
ZNF587	NM_032828	chr19	+	58361180	58376491	NM_032828_refseq	5.6259045	4.3241875	0.731517336
ZNF587B	NM_001204818	chr19	+	58341661	58357606	NM_001204818_refseq	2.7966185	2.8477545	0.992743183
ZNF589	NM_016089	chr3	+	48282595	48312479	NM_016089_refseq	10.6531365	4.37047	0.102297893
ZNF592	NM_014630	chr15	+	85291817	85349663	NM_014630_refseq	23.1628315	15.3758905	0.352439086
ZNF593	NM_015871	chr1	+	26496387	26497364	NM_015871_refseq	18.4121665	16.8014735	0.812239745
ZNF594	NM_032530	chr17	-	5082830	5095178	NM_032530_refseq	0.5060045	0.314136	0.764614388
ZNF595	NM_001286052	chr4	+	53178	88099	NM_001286052_refseq	0	0	1
ZNF595	NM_001286053	chr4	+	53178	88099	NM_001286053_refseq	0	0	1
ZNF595	NM_001286054	chr4	+	53178	88099	NM_001286054_refseq	0.0006945	0.0046005	0.936452955
ZNF595	NM_182524	chr4	+	53178	88099	NM_182524_refseq	0	0	1
ZNF596	NM_001042415	chr8	+	182459	197340	NM_001042415_refseq	0	0	1
ZNF596	NM_001042416	chr8	+	182396	197340	NM_001042416_refseq	4.1094905	4.1680025	0.978754763
ZNF596	NM_001287254	chr8	+	182549	197340	NM_001287254_refseq	0	0	1
ZNF596	NM_001287255	chr8	+	182136	197340	NM_001287255_refseq	0	0	1
ZNF596	NM_001287256	chr8	+	182136	197340	NM_001287256_refseq	0	0	1
ZNF596	NM_001287399	chr8	+	182199	197340	NM_001287399_refseq	0	0	1
ZNF596	NM_173539	chr8	+	182199	197340	NM_173539_refseq	0	0	1
ZNF597	NM_152457	chr16	-	3482421	3493537	NM_152457_refseq	5.098092	3.8858015	0.59169166
ZNF598	NM_178167	chr16	-	2047652	2059822	NM_178167_refseq	12.456679	10.4694215	0.706429342
ZNF599	NM_001007248	chr19	-	35248978	35264134	NM_001007248_refseq	0.004378	0	0.91191158
ZNF600	NM_198457	chr19	-	53268747	53290034	NM_198457_refseq	0	0	1
ZNF605	NM_001164715	chr12	-	133498018	133532892	NM_001164715_refseq	0.0274165	0	0.782017551
ZNF605	NM_183238	chr12	-	133498018	133532868	NM_183238_refseq	5.5776865	4.3613715	0.677171819
ZNF606	NM_025027	chr19	-	58488440	58514714	NM_025027_refseq	2.1707845	1.104435	0.39211233
ZNF607	NM_001172677	chr19	-	38187263	38210089	NM_001172677_refseq	0.010769	0	0.862274303
ZNF607	NM_032689	chr19	-	38187263	38210691	NM_032689_refseq	0.222211	0.1481535	0.860270664
ZNF608	NM_020747	chr5	-	123972609	124080805	NM_020747_refseq	0.407365	0.239491	0.767170196
ZNF609	NM_015042	chr15	+	64791618	64978266	NM_015042_refseq	24.2668245	18.3013565	0.530408509
ZNF610	NM_001161425	chr19	+	52839497	52870376	NM_001161425_refseq	1.4679795	0.613103	0.420312753
ZNF610	NM_001161426	chr19	+	52839497	52870376	NM_001161426_refseq	0	0	1
ZNF610	NM_001161427	chr19	+	52839497	52870376	NM_001161427_refseq	0	0	1
ZNF610	NM_173530	chr19	+	52848681	52870376	NM_173530_refseq	0	0	1
ZNF611	NM_001161499	chr19	-	53206065	53238307	NM_001161499_refseq	0	0	1
ZNF611	NM_001161500	chr19	-	53206065	53238307	NM_001161500_refseq	0	0	1
ZNF611	NM_001161501	chr19	-	53206065	53238297	NM_001161501_refseq	0	0	1
ZNF611	NM_030972	chr19	-	53206065	53233135	NM_030972_refseq	3.844329	2.850537	0.576070067
ZNF613	NM_001031721	chr19	+	52430687	52449011	NM_001031721_refseq	0.7842135	0.828647	0.973012581
ZNF613	NM_024840	chr19	+	52430687	52449011	NM_024840_refseq	0	0	1
ZNF614	NM_025040	chr19	-	52516576	52531680	NM_025040_refseq	2.043275	3.5896775	0.378365496
ZNF615	NM_001199324	chr19	-	52494586	52511483	NM_001199324_refseq	2.71185	1.0326255	0.205812655
ZNF615	NM_198480	chr19	-	52494586	52511483	NM_198480_refseq	0	0	1
ZNF616	NM_178523	chr19	-	52617652	52643191	NM_178523_refseq	0	0	1
ZNF618	NM_133374	chr9	+	116638561	116818875	NM_133374_refseq	0	0	1
ZNF619	NM_001145082	chr3	+	40518603	40531728	NM_001145082_refseq	0	0	1
ZNF619	NM_001145083	chr3	+	40518632	40530069	NM_001145083_refseq	0	0	1
ZNF619	NM_001145093	chr3	+	40518603	40531728	NM_001145093_refseq	0	0	1
ZNF619	NR_026746	chr3	+	40518603	40531728	NR_026746_refseq	8.9006235	4.403564	0.197618523
ZNF620	NM_001256167	chr3	+	40547529	40559712	NM_001256167_refseq	0	0	1
ZNF620	NM_001256168	chr3	+	40547601	40559712	NM_001256168_refseq	0	0	1
ZNF620	NM_175888	chr3	+	40547529	40559712	NM_175888_refseq	0.048235	0.391541	0.443891932
ZNF621	NM_001098414	chr3	+	40566368	40581285	NM_001098414_refseq	0	0	1
ZNF621	NM_001287245	chr3	+	40566368	40581285	NM_001287245_refseq	0	0	1
ZNF621	NM_198484	chr3	+	40566368	40581285	NM_198484_refseq	1.2703835	7.091467	0.005721107
ZNF622	NM_033414	chr5	-	16451627	16465894	NM_033414_refseq	3.8225865	8.5076225	0.118394962
ZNF623	NM_001082480	chr8	+	144718331	144735900	NM_001082480_refseq	0	0.0641925	0.674957596
ZNF623	NM_001261843	chr8	+	144718182	144735900	NM_001261843_refseq	0	0	1
ZNF623	NM_014789	chr8	+	144731953	144735900	NM_014789_refseq	5.216114	2.509113	0.656739283
ZNF624	NM_020787	chr17	-	16524047	16557167	NM_020787_refseq	0.3222235	0.2469235	0.88569349
ZNF625	NM_145233	chr19	-	12255708	12267546	NM_145233_refseq	0	0	1
ZNF625	NR_037801	chr19	-	12255708	12267546	NR_037801_refseq	0	0	1
ZNF625-ZNF20	NR_037802	chr19	-	12242167	12267546	NR_037802_refseq	1.0287235	0.573211	0.619803967
ZNF626	NM_001076675	chr19	-	20802744	20844402	NM_001076675_refseq	0.0088445	0	0.875068461
ZNF626	NM_145297	chr19	-	20827508	20844402	NM_145297_refseq	0	0	1
ZNF627	NM_001290083	chr19	+	11708234	11729974	NM_001290083_refseq	3.5837535	3.162829	0.857895341
ZNF627	NM_001290084	chr19	+	11708234	11729974	NM_001290084_refseq	0	0	1
ZNF627	NM_001290085	chr19	+	11708234	11729974	NM_001290085_refseq	0	0	1
ZNF627	NM_145295	chr19	+	11708234	11729974	NM_145295_refseq	0	0	1
ZNF628	NM_033113	chr19	+	55987698	55995854	NM_033113_refseq	1.635746	1.0554325	0.605995451
ZNF629	NM_001080417	chr16	-	30789769	30798523	NM_001080417_refseq	12.531602	11.5529105	0.852013789
ZNF630	NM_001037735	chrX	-	47917566	47930508	NM_001037735_refseq	0	0	1
ZNF630	NM_001190255	chrX	-	47917566	47931025	NM_001190255_refseq	0	0	1
ZNF630	NM_001282201	chrX	-	47917566	47931025	NM_001282201_refseq	0.256262	0.656473	0.56407973
ZNF630	NM_001282202	chrX	-	47917566	47931025	NM_001282202_refseq	0	0	1
ZNF630-AS1	NR_046742	chrX	+	47915698	47925970	NR_046742_refseq	0	0	1
ZNF638	NM_001014972	chr2	+	71558884	71662191	NM_001014972_refseq	0	0	1
ZNF638	NM_001252612	chr2	+	71558884	71662191	NM_001252612_refseq	15.6341945	10.8622425	0.45574277
ZNF638	NM_001252613	chr2	+	71558884	71662191	NM_001252613_refseq	0	0	1
ZNF638	NM_014497	chr2	+	71558884	71662191	NM_014497_refseq	0	0	1
ZNF639	NM_001303425	chr3	+	179040778	179053323	NM_001303425_refseq	1.7945105	0	0.031567767
ZNF639	NM_001303426	chr3	+	179040778	179053323	NM_001303426_refseq	0	0	1
ZNF639	NM_016331	chr3	+	179041550	179053323	NM_016331_refseq	0.3055495	1.051892	0.377306494
ZNF641	NM_001172681	chr12	-	48733792	48744674	NM_001172681_refseq	0	0	1
ZNF641	NM_001172682	chr12	-	48733792	48745029	NM_001172682_refseq	0	0	1
ZNF641	NM_152320	chr12	-	48733792	48744674	NM_152320_refseq	2.8174475	0.725811	0.15828068
ZNF644	NM_016620	chr1	-	91380856	91487065	NM_016620_refseq	0	0	1
ZNF644	NM_032186	chr1	-	91380856	91487812	NM_032186_refseq	0	0	1
ZNF644	NM_201269	chr1	-	91380856	91487812	NM_201269_refseq	12.608038	16.6489345	0.54943451
ZNF645	NM_152577	chrX	+	22291029	22292576	NM_152577_refseq	0	0	1
ZNF646	NM_014699	chr16	+	31085742	31094833	NM_014699_refseq	0	0	1
ZNF648	NM_001009992	chr1	-	182023704	182030847	NM_001009992_refseq	0	0	1
ZNF649	NM_023074	chr19	-	52392487	52408305	NM_023074_refseq	2.4403515	2.714144	0.879430375
ZNF649-AS1	NR_110733	chr19	+	52391277	52403717	NR_110733_refseq	0	0	1
ZNF652	NM_001145365	chr17	-	47366567	47439476	NM_001145365_refseq	4.1177525	0.6324745	0.027086884
ZNF652	NM_014897	chr17	-	47366567	47439835	NM_014897_refseq	0	0	1
ZNF653	NM_138783	chr19	-	11594241	11616738	NM_138783_refseq	1.130578	1.4837125	0.79064068
ZNF654	NM_018293	chr3	+	88188261	88193814	NM_018293_refseq	3.108151	3.7372095	0.754869216
ZNF655	NM_001009958	chr7	+	99156447	99162328	NM_001009958_refseq	0	0	1
ZNF655	NM_001009960	chr7	+	99156447	99174076	NM_001009960_refseq	0	0	1
ZNF655	NM_001083956	chr7	+	99156044	99174076	NM_001083956_refseq	2.1493575	6.2348065	0.251281482
ZNF655	NM_001085366	chr7	+	99156044	99162328	NM_001085366_refseq	0	0	1
ZNF655	NM_001085367	chr7	+	99156447	99162328	NM_001085367_refseq	0	0	1
ZNF655	NM_001085368	chr7	+	99156447	99174076	NM_001085368_refseq	0.1143425	0	0.572874859
ZNF655	NM_024061	chr7	+	99156044	99162328	NM_024061_refseq	16.32152	17.520953	0.997155761
ZNF655	NM_138494	chr7	+	99156044	99174076	NM_138494_refseq	0	0	1
ZNF658	NM_033160	chr9	-	40771401	40792112	NM_033160_refseq	0	0	1
ZNF658B	NR_003528	chr9	-	39443813	39464526	NR_003528_refseq	0.5223965	0.7897715	0.756792302
ZNF658B	NR_003528	chr9	-	41588832	41609544	NR_003528_refseq	0.5223965	0.7897715	0.756792302
ZNF660	NM_173658	chr3	+	44626455	44637557	NM_173658_refseq	1.2587365	0	0.068566577
ZNF662	NM_001134656	chr3	+	42947657	42960825	NM_001134656_refseq	0	0	1
ZNF662	NM_207404	chr3	+	42947401	42960825	NM_207404_refseq	0.6753315	0.735315	0.954871919
ZNF663P	NR_045983	chr20	-	45085131	45086282	NR_045983_refseq	0	0	1
ZNF664	NM_001204298	chr12	+	124457761	124499986	NM_001204298_refseq	0	0	1
ZNF664	NM_152437	chr12	+	124457761	124499986	NM_152437_refseq	51.2863045	41.487545	0.631843099
ZNF664-FAM101A	NM_001204299	chr12	+	124457761	124800570	NM_001204299_refseq	0	0	1
ZNF665	NM_024733	chr19	-	53666551	53696619	NM_024733_refseq	0	0	1
ZNF667	NM_022103	chr19	-	56950692	56988770	NM_022103_refseq	0	0	1
ZNF667	NR_030740	chr19	-	56950692	56988770	NR_030740_refseq	-1	-1	-1
ZNF667-AS1	NR_036521	chr19	+	56989242	57006805	NR_036521_refseq	0.013328	0.0785195	0.751318502
ZNF667-AS1	NR_036522	chr19	+	56989492	57006805	NR_036522_refseq	0	0	1
ZNF668	NM_001172668	chr16	-	31072168	31084823	NM_001172668_refseq	11.2212165	1.123318	0.000809609
ZNF668	NM_001172669	chr16	-	31072163	31076409	NM_001172669_refseq	0	0.0755345	0.649213008
ZNF668	NM_001172670	chr16	-	31072163	31076409	NM_001172670_refseq	0	0	1
ZNF668	NM_024706	chr16	-	31072163	31085641	NM_024706_refseq	0	9.976271	1.82559E-05
ZNF669	NM_001142572	chr1	-	247263263	247267674	NM_001142572_refseq	0	0	1
ZNF669	NM_024804	chr1	-	247263263	247267674	NM_024804_refseq	0.722242	3.25137	0.064310174
ZNF670	NM_001204220	chr1	-	247197939	247242115	NM_001204220_refseq	0	0	1
ZNF670	NM_033213	chr1	-	247197939	247242115	NM_033213_refseq	1.119175	0.317438	0.347696609
ZNF670-ZNF695	NR_037894	chr1	-	247108848	247242115	NR_037894_refseq	0.3596785	1.4366645	0.270394174
ZNF671	NM_024833	chr19	-	58231118	58238995	NM_024833_refseq	0	0	1
ZNF672	NM_024836	chr1	+	249132376	249143716	NM_024836_refseq	10.6592435	10.198343	0.895228312
ZNF674	NM_001039891	chrX	-	46357159	46404892	NM_001039891_refseq	0.6623725	0.9142595	0.793672719
ZNF674	NM_001146291	chrX	-	46357159	46404892	NM_001146291_refseq	0	0	1
ZNF674	NM_001190417	chrX	-	46357159	46404892	NM_001190417_refseq	0	0	1
ZNF674-AS1	NR_015378	chrX	+	46404924	46407910	NR_015378_refseq	1.26335	1.6066985	0.784954628
ZNF675	NM_138330	chr19	-	23835707	23870017	NM_138330_refseq	5.2706085	3.0338785	0.378437038
ZNF676	NM_001001411	chr19	-	22361902	22379753	NM_001001411_refseq	0	0	1
ZNF677	NM_182609	chr19	-	53738637	53758111	NM_182609_refseq	0	0	1
ZNF678	NM_178549	chr1	+	227751219	227850164	NM_178549_refseq	0	0	1
ZNF678	NR_033184	chr1	+	227751219	227850164	NR_033184_refseq	1.7165265	1.7439345	0.989413606
ZNF678	NR_102302	chr1	+	227751219	227865144	NR_102302_refseq	2.1719235	0.645209	0.263833394
ZNF679	NM_153363	chr7	+	63688851	63727309	NM_153363_refseq	0	0	1
ZNF680	NM_001130022	chr7	-	63985033	64023505	NM_001130022_refseq	0.0237415	0.705515	0.216416791
ZNF680	NM_178558	chr7	-	63980254	64023505	NM_178558_refseq	0.787908	0.6553415	0.872460797
ZNF681	NM_138286	chr19	-	23921996	23941693	NM_138286_refseq	0.0090185	0.001702	0.916005087
ZNF682	NM_001077349	chr19	-	20115226	20150064	NM_001077349_refseq	0	0	1
ZNF682	NM_033196	chr19	-	20115226	20150277	NM_033196_refseq	0.4491135	0.5080435	0.94056361
ZNF683	NM_001114759	chr1	-	26688124	26699266	NM_001114759_refseq	0	0	1
ZNF683	NM_173574	chr1	-	26688124	26699266	NM_173574_refseq	0	0	1
ZNF684	NM_152373	chr1	+	40997232	41013841	NM_152373_refseq	3.9036025	5.69793	0.511573798
ZNF687	NM_001304763	chr1	+	151254787	151264381	NM_001304763_refseq	0	0	1
ZNF687	NM_001304764	chr1	+	151254030	151264381	NM_001304764_refseq	0	0	1
ZNF687	NM_020832	chr1	+	151254787	151264381	NM_020832_refseq	0	0	1
ZNF688	NM_001024683	chr16	-	30581018	30583728	NM_001024683_refseq	0	0	1
ZNF688	NM_145271	chr16	-	30581018	30583728	NM_145271_refseq	3.338073	1.2832575	0.211713267
ZNF689	NM_138447	chr16	-	30613878	30621707	NM_138447_refseq	10.549835	8.6313425	0.836442014
ZNF689	NR_073480	chr16	-	30613878	30621707	NR_073480_refseq	0	0	1
ZNF689	NR_073481	chr16	-	30613878	30622096	NR_073481_refseq	0.083492	0	0.629689081
ZNF689	NR_073482	chr16	-	30613878	30621754	NR_073482_refseq	0	0	1
ZNF689	NR_104166	chr16	-	30613878	30621149	NR_104166_refseq	0	0	1
ZNF69	NM_021915	chr19	+	11998669	12025365	NM_021915_refseq	0	0	1
ZNF691	NM_001242739	chr1	+	43312243	43318146	NM_001242739_refseq	30.4438165	27.8140135	0.836266051
ZNF691	NM_015911	chr1	+	43312243	43318146	NM_015911_refseq	0	0	1
ZNF692	NM_001136036	chr1	-	249144202	249153125	NM_001136036_refseq	28.9286575	16.832944	0.278052123
ZNF692	NM_001193328	chr1	-	249144202	249153315	NM_001193328_refseq	0	0	1
ZNF692	NM_017865	chr1	-	249144202	249153315	NM_017865_refseq	0	0	1
ZNF695	NM_001204221	chr1	-	247108848	247171395	NM_001204221_refseq	0	0	1
ZNF695	NM_020394	chr1	-	247148624	247171395	NM_020394_refseq	0.274932	0.104346	0.690283434
ZNF695	NR_037892	chr1	-	247108848	247171395	NR_037892_refseq	0	0	1
ZNF696	NM_030895	chr8	+	144373558	144382120	NM_030895_refseq	0.8623165	0.364135	0.528748803
ZNF697	NM_001080470	chr1	-	120161999	120190390	NM_001080470_refseq	30.231067	49.0065935	0.39333694
ZNF699	NM_198535	chr19	-	9405985	9415795	NM_198535_refseq	0.518395	0.8545265	0.700720507
ZNF7	NM_001282795	chr8	+	146052902	146068607	NM_001282795_refseq	7.1779755	8.111827	0.845917661
ZNF7	NM_001282796	chr8	+	146052902	146072893	NM_001282796_refseq	1.5719845	2.771693	0.422498494
ZNF7	NM_001282797	chr8	+	146052902	146068607	NM_001282797_refseq	0	0	1
ZNF7	NM_003416	chr8	+	146052902	146068607	NM_003416_refseq	0	0	1
ZNF70	NM_021916	chr22	-	24083770	24093279	NM_021916_refseq	9.1570135	5.828906	0.366156408
ZNF700	NM_001271848	chr19	+	12035882	12061588	NM_001271848_refseq	1.924839	2.4109425	0.757456738
ZNF700	NM_144566	chr19	+	12035882	12061588	NM_144566_refseq	0	0	1
ZNF701	NM_001172655	chr19	+	53073916	53090427	NM_001172655_refseq	2.962447	1.071286	0.359575697
ZNF701	NM_018260	chr19	+	53073525	53090427	NM_018260_refseq	0.491386	0.797235	0.723159815
ZNF702P	NR_003578	chr19	-	53471503	53496784	NR_003578_refseq	0	0	1
ZNF703	NM_025069	chr8	+	37553268	37557539	NM_025069_refseq	37.3753015	13.102047	0.061946864
ZNF704	NM_001033723	chr8	-	81540685	81787016	NM_001033723_refseq	0.9919555	0.885641	0.906320413
ZNF705A	NM_001004328	chr12	+	8325149	8332642	NM_001004328_refseq	0.115409	0.040869	0.784047522
ZNF705B	NM_001193630	chr8	+	7783858	7809935	NM_001193630_refseq	0	0	1
ZNF705D	NM_001039615	chr8	+	11946846	11973025	NM_001039615_refseq	0.000731	0	0.963943821
ZNF705E	NM_001278713	chr11	-	71525090	71532593	NM_001278713_refseq	0.424351	0	0.280976097
ZNF705G	NM_001164457	chr8	-	7215497	7220490	NM_001164457_refseq	0	0	1
ZNF706	NM_001042510	chr8	-	102209265	102217960	NM_001042510_refseq	0	0	1
ZNF706	NM_001267708	chr8	-	102209265	102217960	NM_001267708_refseq	5.5013775	13.3133945	0.08530127
ZNF706	NM_001267709	chr8	-	102209265	102218292	NM_001267709_refseq	0	0	1
ZNF706	NM_016096	chr8	-	102209265	102217960	NM_016096_refseq	0	0	1
ZNF707	NM_001100598	chr8	+	144766621	144777555	NM_001100598_refseq	0	0	1
ZNF707	NM_001100599	chr8	+	144766621	144777555	NM_001100599_refseq	0	0	1
ZNF707	NM_001288805	chr8	+	144766621	144777555	NM_001288805_refseq	0.3599835	1.070543	0.415444974
ZNF707	NM_001288806	chr8	+	144766621	144777555	NM_001288806_refseq	0	0	1
ZNF707	NM_001288807	chr8	+	144766621	144777555	NM_001288807_refseq	0	0	1
ZNF707	NM_001288808	chr8	+	144766621	144777555	NM_001288808_refseq	0	0	1
ZNF707	NM_001288809	chr8	+	144766621	144777555	NM_001288809_refseq	0	0	1
ZNF707	NM_173831	chr8	+	144766621	144777555	NM_173831_refseq	0	0	1
ZNF707	NR_110190	chr8	+	144766621	144777555	NR_110190_refseq	0	0	1
ZNF707	NR_110191	chr8	+	144766621	144777555	NR_110191_refseq	0.172761	0	0.488869802
ZNF707	NR_110192	chr8	+	144766621	144777555	NR_110192_refseq	0	0	1
ZNF707	NR_110193	chr8	+	144766621	144777555	NR_110193_refseq	0	0	1
ZNF708	NM_001297560	chr19	-	21473961	21512241	NM_001297560_refseq	6.1807695	2.977703	0.159252393
ZNF708	NM_001297561	chr19	-	21473961	21512214	NM_001297561_refseq	0	0	1
ZNF708	NM_021269	chr19	-	21473962	21512212	NM_021269_refseq	0.0165925	0	0.829529252
ZNF709	NM_152601	chr19	-	12571997	12595632	NM_152601_refseq	0.2916465	0.142408	0.745369035
ZNF71	NM_021216	chr19	+	57106663	57135544	NM_021216_refseq	2.8450075	3.047373	0.925661246
ZNF710	NM_198526	chr15	+	90544722	90625432	NM_198526_refseq	26.384449	14.794014	0.780481355
ZNF711	NM_021998	chrX	+	84498996	84528368	NM_021998_refseq	0.6454	0.103954	0.358208995
ZNF713	NM_182633	chr7	+	55954969	56009918	NM_182633_refseq	0.2091435	0.3392285	0.810929439
ZNF714	NM_182515	chr19	+	21264952	21307883	NM_182515_refseq	0.8418705	0.5472785	0.726232316
ZNF714	NR_117086	chr19	+	21264952	21307883	NR_117086_refseq	0.471236	0	0.256408999
ZNF714	NR_117087	chr19	+	21264952	21307883	NR_117087_refseq	0	0	1
ZNF714	NR_117088	chr19	+	21264952	21307883	NR_117088_refseq	0	0	1
ZNF716	NM_001159279	chr7	+	57509882	57533265	NM_001159279_refseq	0.022454	0	0.802256572
ZNF717	NM_001128223	chr3	-	75786028	75834255	NM_001128223_refseq	0	0	1
ZNF717	NM_001290208	chr3	-	75786028	75834734	NM_001290208_refseq	0	0	1
ZNF717	NM_001290209	chr3	-	75786028	75834734	NM_001290209_refseq	0	0.144578	0.530015601
ZNF717	NM_001290210	chr3	-	75779111	75834734	NM_001290210_refseq	0	0	1
ZNF718	NM_001039127	chr4	+	53192	157949	NM_001039127_refseq	0	0	1
ZNF718	NM_001289930	chr4	+	124357	157949	NM_001289930_refseq	0.855468	0.5457075	0.715233535
ZNF718	NM_001289931	chr4	+	56867	157949	NM_001289931_refseq	0	0	1
ZNF718	NR_110527	chr4	+	53192	196095	NR_110527_refseq	0	0	1
ZNF718	NR_110528	chr4	+	124357	196095	NR_110528_refseq	0	0	1
ZNF718	NR_110529	chr4	+	124357	157949	NR_110529_refseq	0	0	1
ZNF720	NM_001130913	chr16	+	31724549	31772886	NM_001130913_refseq	0.270091	0.093164	0.671411944
ZNF721	NM_133474	chr4	-	433772	492960	NM_133474_refseq	2.544753	2.172134	0.794260092
ZNF724P	NR_045525	chr19	-	23406606	23433172	NR_045525_refseq	0.320857	1.4675845	0.238167056
ZNF726	NM_001244038	chr19	+	24097683	24116769	NM_001244038_refseq	0.239838	0.3860205	0.80116135
ZNF727	NM_001159522	chr7	+	63505820	63538927	NM_001159522_refseq	0.012544	0.0402915	0.862679161
ZNF728	NM_001267716	chr19	-	23157684	23186010	NM_001267716_refseq	0	0	1
ZNF729	NM_001242680	chr19	+	22469251	22499978	NM_001242680_refseq	0.0030065	0.0099545	0.930145112
ZNF730	NM_001277403	chr19	+	23299776	23330014	NM_001277403_refseq	1.7680905	0.151863	0.087506971
ZNF732	NM_001137608	chr4	-	264463	289944	NM_001137608_refseq	0	0	1
ZNF733P	NR_003952	chr7	-	62751669	62764434	NR_003952_refseq	0	0	1
ZNF735	NM_001159524	chr7	+	63667580	63680668	NM_001159524_refseq	0	0	1
ZNF736	NM_001170905	chr7	+	63774250	63817012	NM_001170905_refseq	6.061799	1.957998	0.122886869
ZNF736	NM_001294255	chr7	+	63774250	63797740	NM_001294255_refseq	0	1.070244	0.095213036
ZNF737	NM_001159293	chr19	-	20720797	20748626	NM_001159293_refseq	0.975371	0.7082235	0.776147283
ZNF738	NR_027130	chr19	+	21541734	21571384	NR_027130_refseq	2.8542275	1.35133	0.28699052
ZNF74	NM_001256523	chr22	+	20748404	20762753	NM_001256523_refseq	0	0	1
ZNF74	NM_001256524	chr22	+	20748404	20762753	NM_001256524_refseq	0	0	1
ZNF74	NM_001256525	chr22	+	20748404	20762753	NM_001256525_refseq	0	0	1
ZNF74	NM_003426	chr22	+	20748404	20762753	NM_003426_refseq	0	0	1
ZNF74	NR_046282	chr22	+	20748404	20762753	NR_046282_refseq	0.2965405	0.2633795	0.945977383
ZNF740	NM_001004304	chr12	+	53574534	53584654	NM_001004304_refseq	7.271588	3.7452	0.280329684
ZNF746	NM_001163474	chr7	-	149169883	149194898	NM_001163474_refseq	10.129742	10.9705825	0.905567347
ZNF746	NM_152557	chr7	-	149169883	149194898	NM_152557_refseq	0	0	1
ZNF747	NM_001305018	chr16	-	30541687	30546291	NM_001305018_refseq	0	0	1
ZNF747	NM_001305019	chr16	-	30541687	30546291	NM_001305019_refseq	0	0	1
ZNF747	NM_001305020	chr16	-	30541687	30546291	NM_001305020_refseq	0	0	1
ZNF747	NM_023931	chr16	-	30541687	30546291	NM_023931_refseq	4.395751	1.7520025	0.261973694
ZNF749	NM_001023561	chr19	+	57946692	57957191	NM_001023561_refseq	0	0	1
ZNF750	NM_024702	chr17	-	80787309	80797931	NM_024702_refseq	0.0948025	0.07029	0.929741047
ZNF75A	NM_001302109	chr16	+	3355405	3368576	NM_001302109_refseq	3.7291045	1.498389	0.237993575
ZNF75A	NM_153028	chr16	+	3355405	3368576	NM_153028_refseq	0	0	1
ZNF75A	NR_126069	chr16	+	3358312	3368576	NR_126069_refseq	0	0	1
ZNF75D	NM_001185063	chrX	-	134419718	134429965	NM_001185063_refseq	0	0	1
ZNF75D	NM_007131	chrX	-	134419718	134478012	NM_007131_refseq	1.3153585	2.1316815	0.551859056
ZNF75D	NR_110381	chrX	-	134382535	134478012	NR_110381_refseq	0.072645	0.0176945	0.787577467
ZNF76	NM_001292032	chr6	+	35227490	35263764	NM_001292032_refseq	0	0	1
ZNF76	NM_003427	chr6	+	35227490	35263764	NM_003427_refseq	15.139579	15.931582	0.921701531
